"label","rating","claimed_at","id","aspect","sentence"
"1",4,,2503,"chất lượng","hình ảnh chỉ mang tính chất nhận xu thôi chứ quần thì đúng với giá tiền của nó thôi ống quần khá rộng"
"0",4,,2504,"kiểu dáng","hình ảnh chỉ mang tính chất nhận xu thôi chứ quần thì đúng với giá tiền của nó thôi ống quần khá rộng"
"2",5,,1985,"chất lượng","mặc vô cảm thấy lịch lãm, thoải mái và rộng rãi. giá cả phù hợp với học sinh. mua 2 sản phẩm vừa được giảm giả vừa được nhận quà. mua ở cửa hàng lâu rồi mà vẫn thấy cửa hàng chất lượng nên quất luôn 2 cái quần 😘"
"2",5,,1986,"giá cả","mặc vô cảm thấy lịch lãm, thoải mái và rộng rãi. giá cả phù hợp với học sinh. mua 2 sản phẩm vừa được giảm giả vừa được nhận quà. mua ở cửa hàng lâu rồi mà vẫn thấy cửa hàng chất lượng nên quất luôn 2 cái quần 😘"
"2",5,,2714,"Chất lượng","quần đẹp tuyệt vời . đẹp từng đường kim mũi chỉ luôn á trời, video em quay cam thường cận cảnh cho mọi người có thể thấy chất rất đẹp và dằn dặn , đúng from . cửa hàng tư vấn rất nhiệt tình. em mua lần thứ 2 bên cửa hàng rồi lần nào cũng ưng cái bụng. bạn nào đang lăn tăn đắn đo thì dừng lại và đặt ngay nhé"
"2",5,,2715,"Gia công","quần đẹp tuyệt vời . đẹp từng đường kim mũi chỉ luôn á trời, video em quay cam thường cận cảnh cho mọi người có thể thấy chất rất đẹp và dằn dặn , đúng from . cửa hàng tư vấn rất nhiệt tình. em mua lần thứ 2 bên cửa hàng rồi lần nào cũng ưng cái bụng. bạn nào đang lăn tăn đắn đo thì dừng lại và đặt ngay nhé"
"2",5,,2716,"Chất liệu","quần đẹp tuyệt vời . đẹp từng đường kim mũi chỉ luôn á trời, video em quay cam thường cận cảnh cho mọi người có thể thấy chất rất đẹp và dằn dặn , đúng from . cửa hàng tư vấn rất nhiệt tình. em mua lần thứ 2 bên cửa hàng rồi lần nào cũng ưng cái bụng. bạn nào đang lăn tăn đắn đo thì dừng lại và đặt ngay nhé"
"2",5,,2717,"Kiểu dáng","quần đẹp tuyệt vời . đẹp từng đường kim mũi chỉ luôn á trời, video em quay cam thường cận cảnh cho mọi người có thể thấy chất rất đẹp và dằn dặn , đúng from . cửa hàng tư vấn rất nhiệt tình. em mua lần thứ 2 bên cửa hàng rồi lần nào cũng ưng cái bụng. bạn nào đang lăn tăn đắn đo thì dừng lại và đặt ngay nhé"
"2",5,,2825,"kiểu dáng","rất là đẹp luôn nha mọi người ơi, mình m7, 85kg vẫn mặc được kích cỡ 35 nha, bạn nào dưới 85kg cứ mua thoải mái không sợ chật nha mọi người lên kiểu dáng đẹp giá lại rẻ nữa"
"2",2,,1039,"chất liệu","vải tốt nhưng chất lượng may xấu không kỹ."
"0",2,,1041,"độ bền","mặc được chục lần thì ống quần sờm đầy vải ra. chất liệu vải kém, đường may không vấn đề gì."
"1",2,,1043,"gai công","mặc được chục lần thì ống quần sờm đầy vải ra. chất liệu vải kém, đường may không vấn đề gì."
"0",2,,1040,"gia công","vải tốt nhưng chất lượng may xấu không kỹ."
"0",2,,1042,"chất liệu","mặc được chục lần thì ống quần sờm đầy vải ra. chất liệu vải kém, đường may không vấn đề gì."
"0",4,,2505,"uy tín cửa hàng","cửa hàng tư vấn khá ổn tuy nhiên lúc nhận quần hơi rộng và khó sửa ckabajozjbsiaksbhakanaviansvhakabgaianaguakabauaobahakabhaksbxkosbsjoznsnosbzksubsksnzhks sinbsjskbzkzkskslkdbslnxjsonshzkdbjsnsismnsisonxhsulsnhzonshsjmzhisnshusksbzuksnsbsjsnsbksnshsobshsknsjsmshjsnsjjsjskskdkdjdjdjdjdjdjdjdmcnldosbslk"
"2",4,,2506,"chăm sóc khách hàng","cửa hàng tư vấn khá ổn tuy nhiên lúc nhận quần hơi rộng và khó sửa ckabajozjbsiaksbhakanaviansvhakabgaianaguakabauaobahakabhaksbxkosbsjoznsnosbzksubsksnzhks sinbsjskbzkzkskslkdbslnxjsonshzkdbjsnsismnsisonxhsulsnhzonshsjmzhisnshusksbzuksnsbsjsnsbksnshsobshsknsjsmshjsnsjjsjskskdkdjdjdjdjdjdjdjdmcnldosbslk"
"0",4,,2507,"kiểu dáng","cửa hàng tư vấn khá ổn tuy nhiên lúc nhận quần hơi rộng và khó sửa ckabajozjbsiaksbhakanaviansvhakabgaianaguakabauaobahakabhaksbxkosbsjoznsnosbzksubsksnzhks sinbsjskbzkzkskslkdbslnxjsonshzkdbjsnsismnsisonxhsulsnhzonshsjmzhisnshusksbzuksnsbsjsnsbksnshsobshsknsjsmshjsnsjjsjskskdkdjdjdjdjdjdjdjdmcnldosbslk"
"1",4,,2510,"chất lượng","quần lấy nhỏ đi 1 kích cỡ so với kích cỡ của cửa hàng kdjeksjehdhkdjdbjdjdhdjdjndjd"
"2",4,,2511,"kích cỡ","đúng kích cỡ nha"
"2",4,,2527,"chăm sóc khách hàng","cho cửa hàng 4 sao nhá, tư vấn nhiệt tình nhưng mà mình không biết chất vải có nhanh xù với nhanh sổ nhỉ hay khum…"
"1",4,,2528,"chất liệu","cho cửa hàng 4 sao nhá, tư vấn nhiệt tình nhưng mà mình không biết chất vải có nhanh xù với nhanh sổ nhỉ hay khum…"
"2",5,,2674,"Kích cỡ","chất dày dặn, mặc thoải mái, font lên đẹp mình m7 57 cân mặc 29 rất thoải mái nhưng mà màu kem cùng kích cỡ với màu đen nhưng lại rộng hơn kiểu 30 31 màu đen mặc lên rất vừa, nếu thích fit hơn nên giảm 1 cỡ, giao hàng siêu nhanh"
"2",5,,2675,"Giao hàng","chất dày dặn, mặc thoải mái, font lên đẹp mình m7 57 cân mặc 29 rất thoải mái nhưng mà màu kem cùng kích cỡ với màu đen nhưng lại rộng hơn kiểu 30 31 màu đen mặc lên rất vừa, nếu thích fit hơn nên giảm 1 cỡ, giao hàng siêu nhanh"
"2",5,,2708,"Chăm sóc khách hàng","m.n mua hàng trải nghiệm ủng hôn cửa hàng nhé 😘 ❤✅shop uy tín hàng chất lượng lắm ạ 👍🍭 cửa hàng giao hàng hàng nhanh tv nhiệt tình 🎀🍉 hàng đẹp vải dày dặn đẹp lắm ak 😘😍 tv nhiệt tình tốt lắm nha nên mua m.n ơi😘❤"
"2",5,,2709,"Chất liệu","m.n mua hàng trải nghiệm ủng hôn cửa hàng nhé 😘 ❤✅shop uy tín hàng chất lượng lắm ạ 👍🍭 cửa hàng giao hàng hàng nhanh tv nhiệt tình 🎀🍉 hàng đẹp vải dày dặn đẹp lắm ak 😘😍 tv nhiệt tình tốt lắm nha nên mua m.n ơi😘❤"
"2",5,,2710,"kích cỡ","mua cho anh người yêu mặc vừa in luôn chuản kích cỡ nè hàng đẹp mà có trăm mấy rẻ bèo luôn nhận hàng xong phát phải vào đặt thêm 1 em nữa 😅😅"
"2",5,,2711,"chất lượng","mua cho anh người yêu mặc vừa in luôn chuản kích cỡ nè hàng đẹp mà có trăm mấy rẻ bèo luôn nhận hàng xong phát phải vào đặt thêm 1 em nữa 😅😅"
"2",5,,2712,"giá cả","mua cho anh người yêu mặc vừa in luôn chuản kích cỡ nè hàng đẹp mà có trăm mấy rẻ bèo luôn nhận hàng xong phát phải vào đặt thêm 1 em nữa 😅😅"
"2",5,,2713,"uy tín cửa hàng","mua cho anh người yêu mặc vừa in luôn chuản kích cỡ nè hàng đẹp mà có trăm mấy rẻ bèo luôn nhận hàng xong phát phải vào đặt thêm 1 em nữa 😅😅"
"0",2,,1049,"gia công","chỉ thừa nhiều may lệch đường chỉ vải mỏng hơn mọi lần mình đặt mặc dù đặt ở đây rất nhiều rồi nhưng lần này thất vọng."
"2",2,,1054,"chất lượng","quần đẹp nhưng giao hàng rất lâu."
"2",5,,1987,"chất liệu","lần thứ 3 mua lại quần ở cửa hàng mua lần nào ưng lần đó. chất vải rất đẹp dày dặn, kiểu dáng khá tốt với mức giá này thì không có gì phải chê."
"2",5,,1988,"kiểu dáng","lần thứ 3 mua lại quần ở cửa hàng mua lần nào ưng lần đó. chất vải rất đẹp dày dặn, kiểu dáng khá tốt với mức giá này thì không có gì phải chê."
"2",5,,1989,"chất lượng","quần dày dặn , co giãn tốt . chất mát , mặc vào kiểu dáng . hàng đẹp đáng mua nha cả nhà"
"2",5,,1990,"chất lượng","lần thứ 3 mua hàng ở cửa hàng lần nào cũng hài lòng quần vừa vận vài đẹp lắm mềm mại, bạn mình cao 1m70 74kg mặc vừa kích cỡ 33 nhé, cảm ơn cửa hàng"
"2",5,,1991,"chất liệu","vải đẹp rất mềm và suông. kiểu dáng đẹp dễ đang phối đồ với nhiều loại áo. nói chung là chất lượng tốt, đáng tiền, sẽ ủng hộ cửa hàng dài dài"
"2",5,,1992,"kiểu dáng","vải đẹp rất mềm và suông. kiểu dáng đẹp dễ đang phối đồ với nhiều loại áo. nói chung là chất lượng tốt, đáng tiền, sẽ ủng hộ cửa hàng dài dài"
"2",5,,1993,"chất lượng","vải đẹp rất mềm và suông. kiểu dáng đẹp dễ đang phối đồ với nhiều loại áo. nói chung là chất lượng tốt, đáng tiền, sẽ ủng hộ cửa hàng dài dài"
"0",2,,1050,"chất lượng","lần2 mua đồ trên cửa hàng nhưng lần này hơi thất vọng về sp"
"0",2,,1056,"màu sắc","bảo giao hàng 2 màu, cửa hàng giao hàng 1 màu 2 cái"
"1",2,,1058,"chất lượng","hàng ổn giao hàng chậm trả lời tin nhắn chậmmmm"
"0",2,,1055,"giao hàng","quần đẹp nhưng giao hàng rất lâu."
"2",2,,1052,"chất liệu","chất liệu tốt nhưng mới mặt đã đứt chỉ"
"0",2,,1053,"gia công","chất liệu tốt nhưng mới mặt đã đứt chỉ"
"0",4,,2513,"Kích cỡ","mình m81 78kg mặc kích cỡ 34 vẫn thấy hơi bó chân và ngồi xuống khó khăn,nch là những ng đùi to như mình mặc vào sẽ bị như vậy,mng mua quần nhớ tăng thêm 1 size,quần vẫn có chút chỉ thừa với túi đựng vừa iphone nha. ngoài ra thì vải dày dặn với thấm hút,nhma vẫn có khả năng bị bạc màu mình chấm 4 sao."
"0",4,,2514,"Gia công","mình m81 78kg mặc kích cỡ 34 vẫn thấy hơi bó chân và ngồi xuống khó khăn,nch là những ng đùi to như mình mặc vào sẽ bị như vậy,mng mua quần nhớ tăng thêm 1 size,quần vẫn có chút chỉ thừa với túi đựng vừa iphone nha. ngoài ra thì vải dày dặn với thấm hút,nhma vẫn có khả năng bị bạc màu mình chấm 4 sao."
"2",4,,2515,"Kiểu dáng","mình m81 78kg mặc kích cỡ 34 vẫn thấy hơi bó chân và ngồi xuống khó khăn,nch là những ng đùi to như mình mặc vào sẽ bị như vậy,mng mua quần nhớ tăng thêm 1 size,quần vẫn có chút chỉ thừa với túi đựng vừa iphone nha. ngoài ra thì vải dày dặn với thấm hút,nhma vẫn có khả năng bị bạc màu mình chấm 4 sao."
"2",4,,2516,"Chất liệu","mình m81 78kg mặc kích cỡ 34 vẫn thấy hơi bó chân và ngồi xuống khó khăn,nch là những ng đùi to như mình mặc vào sẽ bị như vậy,mng mua quần nhớ tăng thêm 1 size,quần vẫn có chút chỉ thừa với túi đựng vừa iphone nha. ngoài ra thì vải dày dặn với thấm hút,nhma vẫn có khả năng bị bạc màu mình chấm 4 sao."
"0",4,,2517,"Màu sắc","mình m81 78kg mặc kích cỡ 34 vẫn thấy hơi bó chân và ngồi xuống khó khăn,nch là những ng đùi to như mình mặc vào sẽ bị như vậy,mng mua quần nhớ tăng thêm 1 size,quần vẫn có chút chỉ thừa với túi đựng vừa iphone nha. ngoài ra thì vải dày dặn với thấm hút,nhma vẫn có khả năng bị bạc màu mình chấm 4 sao."
"0",1,,850,"chăm sóc khách hàng","cửa hàng này lì kinh khủng, lần 1 mua 2 cái 1xám 1 đen , thanh toán trước mà chỉ giao 1 đen, phản hồi thì mới trả lại tiền chứ cửa hàng im ru nếu không báo chắc cửa hàng cũng im luôn nhưng thấy hàng tốt nên xí xoá cho cửa hàng bỏ qua cho cửa hàng mua thêm 1 lần nữa. thì lần 2 mua xám vì lần 1 giao thiếu vậy mà lần 2 tiếp tục giao đen, cũng im ru không báo khách là hết hàng hết kích cỡ hay là như thế nào. cứ im im mà gửi thôi. cho 1 sao cho đáng đời. tết nhất mà soa làm bực mình ghê"
"1",1,,839,"chất lượng","chất lượng tạm ổn, có điều mua hôm nay giá 220k đến khi nhận hàng thì cửa hàng giảm còn 179k, hơi cay kiểu bán hàng này"
"0",1,,845,"màu sắc","đặt hoả tốc nút ẩn trắng, giao trắng tinh nút lộ, màu trắng nó giả trân, nhắn tin thì kêu hỗ trợ đổi, tưởng thế nào kêu nhấn thht rồi đặt lại đơn khác vậy ngta đặt hoả tốc làm gì. vải thì mềm nhưng dễ nhăn và không có thoáng khí như mô tả nha, giá này thì mấy bạn sinh viên mua tốt còn mua đi làm hoặc mặc đi sự kiện thì cân nhắc"
"1",4,,2518,"Chất lượng","mình m81 78kg mặc kích cỡ 34 vẫn thấy hơi bó chân và ngồi xuống khó khăn,nch là những ng đùi to như mình mặc vào sẽ bị như vậy,mng mua quần nhớ tăng thêm 1 size,quần vẫn có chút chỉ thừa với túi đựng vừa iphone nha. ngoài ra thì vải dày dặn với thấm hút,nhma vẫn có khả năng bị bạc màu mình chấm 4 sao."
"2",4,,2519,"chất lượng","quần đẹp vải tốt, trải nghiệm sau 1 tuần là ống quần bị bung chỉ. 4 sao trên 5 thôi không được 5 sao"
"2",4,,2520,"chất liệu","quần đẹp vải tốt, trải nghiệm sau 1 tuần là ống quần bị bung chỉ. 4 sao trên 5 thôi không được 5 sao"
"0",4,,2521,"gia công","quần đẹp vải tốt, trải nghiệm sau 1 tuần là ống quần bị bung chỉ. 4 sao trên 5 thôi không được 5 sao"
"1",4,,2522,"gia công","quên không chụp ảnh vì người yêu mình mặc rồi. nếu đường chỉ may mà cẩn thận chắc chắn thêm tí nữa thì 10đ nha. tưởng chỉ thừa lòi ra nên rút một hồi thấy đường may bung hết ra rồi : thế này con trai mặc vận động mạnh là toang đó nha cửa hàng"
"2",5,,3304,"giao hàng","giao hàng nhanh , đúng với mô tả , chất vải đẹp , xứng đáng mua"
"2",3,,797,"chăm sóc khách hàng","mua kích cỡ 30 mà hơi rộng bụng, với lại màu này mặc lên người ngắm đi ngắm lại có vẻ không hợp lắm. sẽ liên hệ với cửa hàng để đổi trả. giao hàng nhanh, tư vấn nhiệt tình. cảm ơn vì trải nghiệm mua hàng tốt."
"1",3,,802,"kích cỡ","mình đánh giá để mọi người biết để mua và suy nghĩ nha quần kích cỡ không được chuẩn cho lắm , cùng 1 kích cỡ mà màu ghi nhỏ hơn và ngắn hơn quần mày đen, khóa của quần rất dổm, nhìn là biết loại khóa rẻ tiền chắc tầm 1k, còn ống quần thì khống đúng với bảng kích cỡ cửa hàng đăng, ống quần kích cỡ 29 chỉ có 15.5cm nhé mọi người. quần không dài cho lắm khá là ngắn, chất vải khá ổn áp"
