sentence,aspect,description,input_text,label
"giao hàng siêu nhanh, nhưng nhắn nhờ cửa hàng cắt ngắn giúp, cửa hàng trả lời tốt rồi mà lúc nhận vẫn chưa cắt, đây là lần thứ 2 mình bị như vậy rồi.",giao_hang,ship giao hàng vận chuyển giao lâu,"giao hàng siêu nhanh, nhưng nhắn nhờ cửa hàng cắt ngắn giúp, cửa hàng trả lời tốt rồi mà lúc nhận vẫn chưa cắt, đây là lần thứ 2 mình bị như vậy rồi. [SEP] ship giao hàng vận chuyển giao lâu",1
"nhận hàng rồi không mặc được, sản phẩm chưa hoàn thiện đã giao tới khách hàng. mua về phải đem ra tiệm sửa mới mặc được. tốn thời gian phí tiền",cham_soc_khach_hang,tư vấn chăm sóc khách hàng rep tin nhắn phản hồi hỗ trợ trả lời chậm thái độ nhân viên,"nhận hàng rồi không mặc được, sản phẩm chưa hoàn thiện đã giao tới khách hàng. mua về phải đem ra tiệm sửa mới mặc được. tốn thời gian phí tiền [SEP] tư vấn chăm sóc khách hàng rep tin nhắn phản hồi hỗ trợ trả lời chậm thái độ nhân viên",0
chất lượng khoá kéo rất xấu mua 4 cái mà 2 cái mặc vài lần đã hỏng khoá kéo.,gia_cong,đường may gia công chỉ may,chất lượng khoá kéo rất xấu mua 4 cái mà 2 cái mặc vài lần đã hỏng khoá kéo. [SEP] đường may gia công chỉ may,1
mới nhận thử quần mà phéc bơ tuy hư lun chưa mặc được lần nào mà giờ đi sửa quần,chat_lieu,vải chất liệu vải thun cotton jean kaki,mới nhận thử quần mà phéc bơ tuy hư lun chưa mặc được lần nào mà giờ đi sửa quần [SEP] vải chất liệu vải thun cotton jean kaki,0
cửa hàng đóng gói cẩn thận quần ống xuông chất vải khá tốt tuy nhiễn vẫn lỗi vài điểm,chat_lieu,vải chất liệu vải thun cotton jean kaki,cửa hàng đóng gói cẩn thận quần ống xuông chất vải khá tốt tuy nhiễn vẫn lỗi vài điểm [SEP] vải chất liệu vải thun cotton jean kaki,1
"đây là lần thứ 2 mua lại sản phẩm này chỉ là khác màu thôi nhưng mà đợt này thì quần có điểm trừ lớn nhất là còn nhiều chỉ thừa. nhìn chung quần đẹp đúng màu, giao hàng nhanh, kiểu dáng đẹp",gia_cong,đường may gia công chỉ may,"đây là lần thứ 2 mua lại sản phẩm này chỉ là khác màu thôi nhưng mà đợt này thì quần có điểm trừ lớn nhất là còn nhiều chỉ thừa. nhìn chung quần đẹp đúng màu, giao hàng nhanh, kiểu dáng đẹp [SEP] đường may gia công chỉ may",1
"vải hơi mỏng so với lúc tr mình từng mua , đường may cũng xấu hơn , độ hoàn thiện 8 10 from không đẹp",gia_cong,đường may gia công chỉ may,"vải hơi mỏng so với lúc tr mình từng mua , đường may cũng xấu hơn , độ hoàn thiện 8 10 from không đẹp [SEP] đường may gia công chỉ may",1
hàng để kích cỡ 33 nhưng thực tế là kích cỡ 28 vì rất chật,kich_co,kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,hàng để kích cỡ 33 nhưng thực tế là kích cỡ 28 vì rất chật [SEP] kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,1
cửa hàng giao sản phẩm lỗi bị rách chỉ thừa tùm lum đổi trả mất mấy hôm còn vải quần dùng thời gian thì bị cứng không còn suông mềm nữa phần túi khi giặt rất dễ bị tưa chỉ với bung cúc quần nhé,chat_lieu,vải chất liệu vải thun cotton jean kaki,cửa hàng giao sản phẩm lỗi bị rách chỉ thừa tùm lum đổi trả mất mấy hôm còn vải quần dùng thời gian thì bị cứng không còn suông mềm nữa phần túi khi giặt rất dễ bị tưa chỉ với bung cúc quần nhé [SEP] vải chất liệu vải thun cotton jean kaki,0
"khá tốt ống quần hơi rộng làm cho cảm giác chân mình ngắn đi giao hàng nhanh, giá rẻ👌👌👌 h a và vd mang tính nhận xu 👌",dong_goi,đóng gói bao bì đóng hộp,"khá tốt ống quần hơi rộng làm cho cảm giác chân mình ngắn đi giao hàng nhanh, giá rẻ👌👌👌 h a và vd mang tính nhận xu 👌 [SEP] đóng gói bao bì đóng hộp",0
lúc trước cách đây 4th mua kích cỡ 35 mặc rất tốt mà h đặt lại thì chật nức,kich_co,kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,lúc trước cách đây 4th mua kích cỡ 35 mặc rất tốt mà h đặt lại thì chật nức [SEP] kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,1
"lần thứ 3 mua lại quần ở cửa hàng mua lần nào ưng lần đó. chất vải rất đẹp dày dặn, kiểu dáng khá tốt với mức giá này thì không có gì phải chê.",kieu_dang,kiểu dáng form thiết kế mẫu,"lần thứ 3 mua lại quần ở cửa hàng mua lần nào ưng lần đó. chất vải rất đẹp dày dặn, kiểu dáng khá tốt với mức giá này thì không có gì phải chê. [SEP] kiểu dáng form thiết kế mẫu",1
"quần đẹp ạ, mặc được vài lần thì bung chỉ các thứ, chỉ may khá mỏng nên dễ bung lắm mọi người à. chắc được cái quần mặc thoải mái thôi",chat_lieu,vải chất liệu vải thun cotton jean kaki,"quần đẹp ạ, mặc được vài lần thì bung chỉ các thứ, chỉ may khá mỏng nên dễ bung lắm mọi người à. chắc được cái quần mặc thoải mái thôi [SEP] vải chất liệu vải thun cotton jean kaki",1
"quần form đẹp rẻ bền, nên mua nhưng mà nó hơi bung chỉ. lúc đầu sp rất đpwj nhưng sau 2 lần giặt, vải xù hết cả lên, thất vọng về sản phẩm bên cửa hàng cửa hàng đã giải quyết bằng cách voucher cho mình nhưng mình vẫn phải đánh giá công bằng về sp",gia_cong,đường may gia công chỉ may,"quần form đẹp rẻ bền, nên mua nhưng mà nó hơi bung chỉ. lúc đầu sp rất đpwj nhưng sau 2 lần giặt, vải xù hết cả lên, thất vọng về sản phẩm bên cửa hàng cửa hàng đã giải quyết bằng cách voucher cho mình nhưng mình vẫn phải đánh giá công bằng về sp [SEP] đường may gia công chỉ may",1
chất vải không như mình mua lần đầu,chat_lieu,vải chất liệu vải thun cotton jean kaki,chất vải không như mình mua lần đầu [SEP] vải chất liệu vải thun cotton jean kaki,1
"chất lượng tạm ổn, có điều mua hôm nay giá 220k đến khi nhận hàng thì cửa hàng giảm còn 179k, hơi cay kiểu bán hàng này",dong_goi,đóng gói bao bì đóng hộp,"chất lượng tạm ổn, có điều mua hôm nay giá 220k đến khi nhận hàng thì cửa hàng giảm còn 179k, hơi cay kiểu bán hàng này [SEP] đóng gói bao bì đóng hộp",0
mặc được 1 ngày rách đáy rùi. giao nhanh mua kích cỡ 32 hai màu,do_ben,độ bền bền rách bung hỏng,mặc được 1 ngày rách đáy rùi. giao nhanh mua kích cỡ 32 hai màu [SEP] độ bền bền rách bung hỏng,1
hàng đẹp chất lượng tốt so vơia giá tiền nhưng bị dơ giao hàng nhanh,uy_tin_cua_hang,uy tín shop cửa hàng đáng tin,hàng đẹp chất lượng tốt so vơia giá tiền nhưng bị dơ giao hàng nhanh [SEP] uy tín shop cửa hàng đáng tin,0
với giá này thì quần ổn nhưng mà vải ủi xíu cháy mất nên thôi bỏ với giá này chịu thôiii,chat_luong,chất lượng tốt xấu thất vọng hài lòng,với giá này thì quần ổn nhưng mà vải ủi xíu cháy mất nên thôi bỏ với giá này chịu thôiii [SEP] chất lượng tốt xấu thất vọng hài lòng,1
"chỉ thừa khá nhiều , cúc quần không chắc chắn , lên kiểu dáng thì có thể coi khá ổn",kich_co,kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,"chỉ thừa khá nhiều , cúc quần không chắc chắn , lên kiểu dáng thì có thể coi khá ổn [SEP] kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật",0
"vải êm, mát, màu quần đẹp tuy nhiên, ống quần hơi rộng, bị thụng, lưng quần cũng hơi rộng",chat_lieu,vải chất liệu vải thun cotton jean kaki,"vải êm, mát, màu quần đẹp tuy nhiên, ống quần hơi rộng, bị thụng, lưng quần cũng hơi rộng [SEP] vải chất liệu vải thun cotton jean kaki",1
sản phẩm giống hình 100 thái độ phục vụ kém đặt hàng 10 ngày mới bắt đầu gửi hàng,kich_co,kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,sản phẩm giống hình 100 thái độ phục vụ kém đặt hàng 10 ngày mới bắt đầu gửi hàng [SEP] kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,0
quần đẹp nhưng giao hàng rất lâu.,kieu_dang,kiểu dáng form thiết kế mẫu,quần đẹp nhưng giao hàng rất lâu. [SEP] kiểu dáng form thiết kế mẫu,0
hàng vải đẹp nhưng đặt kích cỡ 32 gửi kích cỡ 33 không thể nào mặc được,uy_tin_cua_hang,uy tín shop cửa hàng đáng tin,hàng vải đẹp nhưng đặt kích cỡ 32 gửi kích cỡ 33 không thể nào mặc được [SEP] uy tín shop cửa hàng đáng tin,0
mới mặc 1 lần giặt bằng tay mà đã bung hết chỉ ở gót quần rồi. mua 2 cái thì cái còn lại được 3 lần mặc cũng bung chỉ như vậy,do_ben,độ bền bền rách bung hỏng,mới mặc 1 lần giặt bằng tay mà đã bung hết chỉ ở gót quần rồi. mua 2 cái thì cái còn lại được 3 lần mặc cũng bung chỉ như vậy [SEP] độ bền bền rách bung hỏng,1
cửa hàng phản hồi đổi kích cỡ rất lâu trong khi em đã gửi quần về lại cho cửa hàng mà nt hỏi cửa hàng lên đơn đổi kích cỡ cho em chưa thì cửa hàng không trả lời em,cham_soc_khach_hang,tư vấn chăm sóc khách hàng rep tin nhắn phản hồi hỗ trợ trả lời chậm thái độ nhân viên,cửa hàng phản hồi đổi kích cỡ rất lâu trong khi em đã gửi quần về lại cho cửa hàng mà nt hỏi cửa hàng lên đơn đổi kích cỡ cho em chưa thì cửa hàng không trả lời em [SEP] tư vấn chăm sóc khách hàng rep tin nhắn phản hồi hỗ trợ trả lời chậm thái độ nhân viên,1
"quần kiểu dáng xấu mặc nóng, mua 2 cái cùng 1 kích cỡ nhưng cái rộng cái chật. không đáng để mua",kich_co,kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,"quần kiểu dáng xấu mặc nóng, mua 2 cái cùng 1 kích cỡ nhưng cái rộng cái chật. không đáng để mua [SEP] kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật",1
"chất vải cũng tốt dày, chỉ thừa hơi nhiều quần vừa lấy xong đã bung luôn cúc rất xấu trừ điểm vì chỉ thừa",kich_co,kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật,"chất vải cũng tốt dày, chỉ thừa hơi nhiều quần vừa lấy xong đã bung luôn cúc rất xấu trừ điểm vì chỉ thừa [SEP] kích cỡ size rộng chật ôm bó form rộng form nhỏ vừa người quần rộng quần chật áo rộng áo chật",0
giao không đúng kích cỡ,do_ben,độ bền bền rách bung hỏng,giao không đúng kích cỡ [SEP] độ bền bền rách bung hỏng,0
quần kiểu dáng chuẩn rất vải đẹp đáng đồng tiền bát gạo. khoá quần rất mau hư mới xài mấy lần đã hư. cửa hàng nên cân nhắc thay khoá quần chắc chắn hơn,dong_goi,đóng gói bao bì đóng hộp,quần kiểu dáng chuẩn rất vải đẹp đáng đồng tiền bát gạo. khoá quần rất mau hư mới xài mấy lần đã hư. cửa hàng nên cân nhắc thay khoá quần chắc chắn hơn [SEP] đóng gói bao bì đóng hộp,0
"lần nay mua không hài lòng, 1 quần bị dính như sin gum á, không giặt ra, hơi thất vọng rất sau này soạn hàng kỹ lại chứ thấy là thấy vọng hơi hơi rồi",chat_luong,chất lượng tốt xấu thất vọng hài lòng,"lần nay mua không hài lòng, 1 quần bị dính như sin gum á, không giặt ra, hơi thất vọng rất sau này soạn hàng kỹ lại chứ thấy là thấy vọng hơi hơi rồi [SEP] chất lượng tốt xấu thất vọng hài lòng",0
". quần khá tốt, giá hợp lí",chat_luong,chất lượng tốt xấu thất vọng hài lòng,". quần khá tốt, giá hợp lí [SEP] chất lượng tốt xấu thất vọng hài lòng",1
từng mua quần này màu be thì kiểu dáng khá tốt nên lần này mua lại cái màu đen nhưng lại nhận được quần có kiểu dáng khác tuy cùng loại sản phẩm. quần đen này kiểu dáng khá xấu đã thế lại còn bị rách. không biết có phải do sale nên bán quần loại khác hay không chứ chất lượng không bằng quần be lần trước,gia_cong,đường may gia công chỉ may,từng mua quần này màu be thì kiểu dáng khá tốt nên lần này mua lại cái màu đen nhưng lại nhận được quần có kiểu dáng khác tuy cùng loại sản phẩm. quần đen này kiểu dáng khá xấu đã thế lại còn bị rách. không biết có phải do sale nên bán quần loại khác hay không chứ chất lượng không bằng quần be lần trước [SEP] đường may gia công chỉ may,1
"quần vải mỏng , ống bị bó",mau_sac,màu sắc màu màu sắc đẹp xấu đậm nhạt phai màu khác màu,"quần vải mỏng , ống bị bó [SEP] màu sắc màu màu sắc đẹp xấu đậm nhạt phai màu khác màu",0
"nhắn tin cửa hàng không phản hồi về việc kích cỡ quần . ảnh mang tính chất đánh giá . nhận hàng thứ 6 tuần trước đến giờ vãn không phản hôi . bù lại chất lượng quần với giá tiền đó thì tạm ổn nhiều chỉ thừa, may lệch khuy",gia_cong,đường may gia công chỉ may,"nhắn tin cửa hàng không phản hồi về việc kích cỡ quần . ảnh mang tính chất đánh giá . nhận hàng thứ 6 tuần trước đến giờ vãn không phản hôi . bù lại chất lượng quần với giá tiền đó thì tạm ổn nhiều chỉ thừa, may lệch khuy [SEP] đường may gia công chỉ may",1
